video_id,title,url,name,score,second,frame,text
G0XcjGwI-0U,Дом с ментами | 15 серия | Недолго музыка играла,https://www.youtube.com/watch?v=G0XcjGwI-0U,Егор Смирнов,1.0,2384.0,credits_scan_dom_s_mentami/frames/G0XcjGwI-0U/frame_0027.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АНТОН МИГУР РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КО
G0XcjGwI-0U,Дом с ментами | 15 серия | Недолго музыка играла,https://www.youtube.com/watch?v=G0XcjGwI-0U,Егор Смирнов,1.0,2385.0,credits_scan_dom_s_mentami/frames/G0XcjGwI-0U/frame_0028.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АНТОН МИГУР РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КО
G0XcjGwI-0U,Дом с ментами | 15 серия | Недолго музыка играла,https://www.youtube.com/watch?v=G0XcjGwI-0U,Егор Смирнов,1.0,2386.0,credits_scan_dom_s_mentami/frames/G0XcjGwI-0U/frame_0029.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АНТОН МИГУР РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КО
G0XcjGwI-0U,Дом с ментами | 15 серия | Недолго музыка играла,https://www.youtube.com/watch?v=G0XcjGwI-0U,Егор Смирнов,1.0,2387.0,credits_scan_dom_s_mentami/frames/G0XcjGwI-0U/frame_0030.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АНТОН МИГУР РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КО
4N7IZm341zc,Дом с ментами | 16 серия | Вторжение,https://www.youtube.com/watch?v=4N7IZm341zc,Егор Смирнов,1.0,2330.0,credits_scan_dom_s_mentami/frames/4N7IZm341zc/frame_0020.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — ИЛЬЯ БЕГЛЕНОК ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ — ИЛЬЯ ЧЕРНОВ / АНДРЕЙ СУСОРОВ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АРТЁМ ПУПКО ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АЛЕКСАНДР ЯВИСЕНКО РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ — МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
4N7IZm341zc,Дом с ментами | 16 серия | Вторжение,https://www.youtube.com/watch?v=4N7IZm341zc,Егор Смирнов,1.0,2331.0,credits_scan_dom_s_mentami/frames/4N7IZm341zc/frame_0021.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — ИЛЬЯ БЕГЛЕНОК ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ — ИЛЬЯ ЧЕРНОВ / АНДРЕЙ СУСОРОВ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АРТЁМ ПУПКО ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АЛЕКСАНДР ЯВИСЕНКО РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ — МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
4N7IZm341zc,Дом с ментами | 16 серия | Вторжение,https://www.youtube.com/watch?v=4N7IZm341zc,Егор Смирнов,1.0,2332.0,credits_scan_dom_s_mentami/frames/4N7IZm341zc/frame_0022.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — ИЛЬЯ БЕГЛЕНОК ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ — ИЛЬЯ ЧЕРНОВ / АНДРЕЙ СУСОРОВ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АРТЁМ ПУПКО ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АЛЕКСАНДР ЯВИСЕНКО РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ — МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
4N7IZm341zc,Дом с ментами | 16 серия | Вторжение,https://www.youtube.com/watch?v=4N7IZm341zc,Егор Смирнов,1.0,2333.0,credits_scan_dom_s_mentami/frames/4N7IZm341zc/frame_0023.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — ИЛЬЯ БЕГЛЕНОК ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ — ИЛЬЯ ЧЕРНОВ / АНДРЕЙ СУСОРОВ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АРТЁМ ПУПКО ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АЛЕКСАНДР ЯВИСЕНКО РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ — МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
Iy56MDEi6Nk,Дом с ментами | 17 серия | Хорошего понемногу,https://www.youtube.com/watch?v=Iy56MDEi6Nk,Егор Смирнов,1.0,2405.0,credits_scan_dom_s_mentami/frames/Iy56MDEi6Nk/frame_0023.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ /МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР М
Iy56MDEi6Nk,Дом с ментами | 17 серия | Хорошего понемногу,https://www.youtube.com/watch?v=Iy56MDEi6Nk,Егор Смирнов,1.0,2406.0,credits_scan_dom_s_mentami/frames/Iy56MDEi6Nk/frame_0024.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОкУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
Iy56MDEi6Nk,Дом с ментами | 17 серия | Хорошего понемногу,https://www.youtube.com/watch?v=Iy56MDEi6Nk,Егор Смирнов,1.0,2407.0,credits_scan_dom_s_mentami/frames/Iy56MDEi6Nk/frame_0025.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ /МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР М
Iy56MDEi6Nk,Дом с ментами | 17 серия | Хорошего понемногу,https://www.youtube.com/watch?v=Iy56MDEi6Nk,Егор Смирнов,1.0,2408.0,credits_scan_dom_s_mentami/frames/Iy56MDEi6Nk/frame_0026.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ /МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР М
k_WSIW_XjYs,Дом с ментами | 18 серия | Моральная компенсация,https://www.youtube.com/watch?v=k_WSIW_XjYs,Егор Смирнов,1.0,2353.0,credits_scan_dom_s_mentami/frames/k_WSIW_XjYs/frame_0026.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОкУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
k_WSIW_XjYs,Дом с ментами | 18 серия | Моральная компенсация,https://www.youtube.com/watch?v=k_WSIW_XjYs,Егор Смирнов,1.0,2354.0,credits_scan_dom_s_mentami/frames/k_WSIW_XjYs/frame_0027.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОкУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
k_WSIW_XjYs,Дом с ментами | 18 серия | Моральная компенсация,https://www.youtube.com/watch?v=k_WSIW_XjYs,Егор Смирнов,1.0,2355.0,credits_scan_dom_s_mentami/frames/k_WSIW_XjYs/frame_0028.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОкУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
k_WSIW_XjYs,Дом с ментами | 18 серия | Моральная компенсация,https://www.youtube.com/watch?v=k_WSIW_XjYs,Егор Смирнов,1.0,2356.0,credits_scan_dom_s_mentami/frames/k_WSIW_XjYs/frame_0029.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОкУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
FLn6Plu6nFI,Дом с ментами | 19 серия | Опасная профессия,https://www.youtube.com/watch?v=FLn6Plu6nFI,Егор Смирнов,1.0,2378.0,credits_scan_dom_s_mentami/frames/FLn6Plu6nFI/frame_0024.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
FLn6Plu6nFI,Дом с ментами | 19 серия | Опасная профессия,https://www.youtube.com/watch?v=FLn6Plu6nFI,Егор Смирнов,1.0,2379.0,credits_scan_dom_s_mentami/frames/FLn6Plu6nFI/frame_0025.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
FLn6Plu6nFI,Дом с ментами | 19 серия | Опасная профессия,https://www.youtube.com/watch?v=FLn6Plu6nFI,Егор Смирнов,1.0,2380.0,credits_scan_dom_s_mentami/frames/FLn6Plu6nFI/frame_0026.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
